Food code,Start date,End date,Seq num,SR code,SR description,Amount,Measure,Portion code,Retention code,Flag,Weight
53102700,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53102700,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,C,10205,301,0,250
53102700,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53102700,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53102700,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",3,TS,10205,0,0,13
53102700,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53102700,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53102700,01-Jan-13,31-Dec-14,10,9040,"Bananas, raw",1.5,C,10118,151,0,337.5
53102700,01-Jan-13,31-Dec-14,11,1017,"Cheese, cream",227,GM,0,0,3,227
53102700,01-Jan-13,31-Dec-14,12,1001,"Butter, salted",0.75,CP,10205,0,0,170.25
53102700,01-Jan-13,31-Dec-14,13,19336,"Sugars, powdered",3,CP,10205,0,0,360
53102800,01-Jan-13,31-Dec-14,1,18095,"Cake, cherry fudge with chocolate frosting",100,GM,0,0,0,100
53103000,01-Jan-13,31-Dec-14,1,18090,"Cake, boston cream pie, commercially prepared",100,GM,0,0,0,100
53104100,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,C,10205,0,0,300
53104100,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,C,10205,0,0,218
53104100,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53104100,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,C,10205,301,0,250
53104100,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53104100,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53104100,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",1,TS,10205,0,0,4.333
53104100,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53104100,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53104100,01-Jan-13,31-Dec-14,10,11124,"Carrots, raw",3,C,10098,3451,0,330
53104260,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,C,10205,0,0,300
53104260,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,C,10205,0,0,218
53104260,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53104260,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,C,10205,301,0,250
53104260,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53104260,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53104260,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",3,TS,10205,0,0,13
53104260,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53104260,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53104260,01-Jan-13,31-Dec-14,10,11124,"Carrots, raw",3,CP,10098,3451,0,330
53104260,01-Jan-13,31-Dec-14,11,1017,"Cheese, cream",227,GM,0,0,3,227
53104260,01-Jan-13,31-Dec-14,12,1001,"Butter, salted",0.75,CP,10205,0,0,170.25
53104260,01-Jan-13,31-Dec-14,13,19336,"Sugars, powdered",3,C,10205,0,0,360
53104300,01-Jan-13,31-Dec-14,1,28297,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",100,GM,0,0,0,100
53104400,01-Jan-13,31-Dec-14,1,18102,"Cake, white, prepared from recipe with coconut frosting",100,GM,0,0,0,100
53104500,01-Jan-13,31-Dec-14,1,18147,Cheesecake commercially prepared,100,GM,0,0,0,100
53104550,01-Jan-13,31-Dec-14,1,18147,Cheesecake commercially prepared,483,GM,0,0,0,483
53104550,01-Jan-13,31-Dec-14,2,9316,"Strawberries, raw",2,CP,10105,0,0,304
53104600,01-Jan-13,31-Dec-14,1,18147,Cheesecake commercially prepared,1533,GM,0,0,0,1533
53104600,01-Jan-13,31-Dec-14,2,19080,"Candies, semisweet chocolate",1,CP,10152,0,0,168
53105270,01-Jan-13,31-Dec-14,1,18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",100,GM,0,0,0,100
53105275,01-Jan-13,31-Dec-14,1,18097,"Cake, pudding-type, chocolate, dry mix",16.5,WO,0,301,0,467.775
53105275,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
53105275,01-Jan-13,31-Dec-14,3,82101000,"Vegetable oil, NFS",0.3333,C,10205,0,0,72.659
53105275,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53105300,01-Jan-13,31-Dec-14,1,18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",1660,GM,0,0,0,1660
53105300,01-Jan-13,31-Dec-14,2,12155,"Nuts, walnuts, english",0.5,C,10010,0,0,60
53105300,01-Jan-13,31-Dec-14,3,12109,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",1,C,10078,0,0,85
53105500,01-Jan-13,31-Dec-14,1,28296,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",100,GM,0,0,0,100
53106500,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53106500,01-Jan-13,31-Dec-14,2,1054,"Cream, whipped, cream topping, pressurized",2,C,10205,0,0,120
53108200,01-Jan-13,31-Dec-14,1,18127,"Cake, snack cakes, creme-filled, chocolate with frosting",100,GM,0,0,0,100
53108220,01-Jan-13,31-Dec-14,1,28296,"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",100,GM,0,0,0,100
53109200,01-Jan-13,31-Dec-14,1,18128,"Cake, snack cakes, creme-filled, sponge",100,GM,0,0,0,100
53109220,01-Jan-13,31-Dec-14,1,28297,"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",100,GM,0,0,0,100
53109300,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53109300,01-Jan-13,31-Dec-14,2,19226,"Frostings, chocolate, creamy, ready-to-eat",16,WO,0,0,0,453.6
53110000,01-Jan-13,31-Dec-14,1,18110,"Cake, fruitcake, commercially prepared",100,GM,0,0,0,100
53111000,01-Jan-13,31-Dec-14,1,18114,"Cake, gingerbread, dry mix",14.5,WO,0,301,0,411.075
53111000,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1.25,C,10205,0,0,296.25
53111000,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",1,,60919,101,0,50
53112000,01-Jan-13,31-Dec-14,1,19095,"Ice creams, vanilla",2,QT,10205,0,0,1184
53112000,01-Jan-13,31-Dec-14,2,18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",1660,GM,0,0,0,1660
53112100,01-Jan-13,31-Dec-14,1,19095,"Ice creams, vanilla",2,QT,10205,0,0,1184
53112100,01-Jan-13,31-Dec-14,2,18141,"Cake, yellow, commercially prepared, with vanilla frosting",1660,GM,0,0,0,1660
53113000,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53113000,01-Jan-13,31-Dec-14,2,19297,Jams and preserves,0.75,CP,21000,0,0,240
53114000,01-Jan-13,31-Dec-14,1,18142,"Cake, pudding-type, yellow, dry mix",16.5,WO,0,301,0,467.775
53114000,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
53114000,01-Jan-13,31-Dec-14,3,82101000,"Vegetable oil, NFS",0.3333,C,10205,0,0,72.659
53114000,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53114100,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53114100,01-Jan-13,31-Dec-14,2,14429,"Beverages, water, tap, municipal",4,TB,10205,0,0,59.25
53114100,01-Jan-13,31-Dec-14,3,1001,"Butter, salted",0.3333,C,10205,0,0,75.659
53114100,01-Jan-13,31-Dec-14,4,19336,"Sugars, powdered",2,CP,10205,0,0,240
53115100,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",50,GM,0,0,0,50
53115100,01-Jan-13,31-Dec-14,2,53105275,"Cake or cupcake, chocolate, devil's food or fudge, without icing or filling",50,GM,0,0,0,50
53115200,01-Jan-13,31-Dec-14,1,18141,"Cake, yellow, commercially prepared, with vanilla frosting",50,GM,0,0,0,50
53115200,01-Jan-13,31-Dec-14,2,18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",50,GM,0,0,0,50
53115310,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53115310,01-Jan-13,31-Dec-14,2,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53115320,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53115320,01-Jan-13,31-Dec-14,2,12155,"Nuts, walnuts, english",0.5,CP,10010,2201,0,60
53115320,01-Jan-13,31-Dec-14,3,19226,"Frostings, chocolate, creamy, ready-to-eat",16,WO,0,0,0,453.6
53115410,01-Jan-13,31-Dec-14,1,20084,"Wheat flour, white, cake, enriched",1.75,C,10205,301,0,190.75
53115410,01-Jan-13,31-Dec-14,2,2010,"Spices, cinnamon, ground",1,TS,22000,0,0,2.6
53115410,01-Jan-13,31-Dec-14,3,2011,"Spices, cloves, ground",0.5,TS,22000,0,0,1.05
53115410,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.5,TS,10205,0,0,3
53115410,01-Jan-13,31-Dec-14,5,4615,"Shortening, vegetable, household, composite",0.5,C,10205,0,4,102.5
53115410,01-Jan-13,31-Dec-14,6,19335,"Sugars, granulated",1,C,10205,0,0,200
53115410,01-Jan-13,31-Dec-14,7,1123,"Egg, whole, raw, fresh",1,,60919,101,0,50
53115410,01-Jan-13,31-Dec-14,8,8121,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",1,C,10205,301,0,234
53115410,01-Jan-13,31-Dec-14,9,9298,"Raisins, seedless",1,C,10206,251,0,145
53115410,01-Jan-13,31-Dec-14,10,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53115410,01-Jan-13,31-Dec-14,11,81102010,"Margarine, stick, salted",0.167,C,22000,0,4,37.675
53115410,01-Jan-13,31-Dec-14,12,19336,"Sugars, powdered",0.5,LB,0,0,0,226.8
53115410,01-Jan-13,31-Dec-14,13,11100000,"Milk, NFS",1.5,TB,10205,0,0,22.875
53115410,01-Jan-13,31-Dec-14,14,2052,"Vanilla extract, imitation, no alcohol",0.5,TS,10205,0,0,2.167
53115450,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53115450,01-Jan-13,31-Dec-14,2,16098,"Peanut butter, smooth style, with salt",0.5,CP,10205,0,0,128
53115450,01-Jan-13,31-Dec-14,3,19226,"Frostings, chocolate, creamy, ready-to-eat",550,GM,0,0,0,550
53116000,01-Jan-13,31-Dec-14,1,18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",100,GM,0,0,0,100
53116020,01-Jan-13,31-Dec-14,1,18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",909,GM,0,0,3,909
53116020,01-Jan-13,31-Dec-14,2,19230,"Frostings, vanilla, creamy, ready-to-eat",16,WO,0,0,3,453.6
53116270,01-Jan-13,31-Dec-14,1,18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",909,GM,0,0,3,909
53116270,01-Jan-13,31-Dec-14,2,19080,"Candies, semisweet chocolate",1,,10152,0,0,168
53116350,01-Jan-13,31-Dec-14,1,1001,"Butter, salted",1,LB,0,0,4,453.6
53116350,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",2,C,10205,0,0,400
53116350,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",10,,60919,101,0,500
53116350,01-Jan-13,31-Dec-14,4,20084,"Wheat flour, white, cake, enriched",3,C,10205,301,0,327
53116350,01-Jan-13,31-Dec-14,5,2025,"Spices, nutmeg, ground",0.5,TS,22000,0,0,1.1
53116390,01-Jan-13,31-Dec-14,1,18451,"Cake, pound, commercially prepared, fat-free",100,GM,0,0,0,100
53116500,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,C,10205,0,0,300
53116500,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,C,10205,0,0,218
53116500,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53116500,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,C,10205,301,0,250
53116500,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53116500,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53116500,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",1,TS,10205,0,0,4.333
53116500,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53116500,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53116500,01-Jan-13,31-Dec-14,10,11424,"Pumpkin, canned, without salt",426,GM,0,3451,3,426
53116510,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,CP,10205,0,0,300
53116510,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,CP,10205,0,0,218
53116510,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53116510,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,CP,10205,301,0,250
53116510,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53116510,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53116510,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",3,TS,10205,0,0,13
53116510,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53116510,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,CP,10036,2201,0,120
53116510,01-Jan-13,31-Dec-14,10,11424,"Pumpkin, canned, without salt",426,GM,0,3451,3,426
53116510,01-Jan-13,31-Dec-14,11,1017,"Cheese, cream",227,GM,0,0,3,227
53116510,01-Jan-13,31-Dec-14,12,1001,"Butter, salted",0.75,C,10205,0,0,170.25
53116510,01-Jan-13,31-Dec-14,13,19336,"Sugars, powdered",3,C,10205,0,0,360
53116550,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53116550,01-Jan-13,31-Dec-14,2,12155,"Nuts, walnuts, english",1,C,10036,2201,0,120
53116550,01-Jan-13,31-Dec-14,3,9298,"Raisins, seedless",1,,10126,251,0,165
53116570,01-Jan-13,31-Dec-14,1,81102010,"Margarine, stick, salted",0.5,C,22000,0,4,112.8
53116570,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",1,C,10205,0,0,200
53116570,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53116570,01-Jan-13,31-Dec-14,4,9156,"Lemon peel, raw",1,,21000,270,0,6
53116570,01-Jan-13,31-Dec-14,5,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",3,TS,22000,0,0,13.8
53116570,01-Jan-13,31-Dec-14,6,20081,"Wheat flour, white, all-purpose, enriched, bleached",1,C,10205,301,0,125
53116570,01-Jan-13,31-Dec-14,7,8104,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry",1,C,10205,301,0,175
53116570,01-Jan-13,31-Dec-14,8,2052,"Vanilla extract, imitation, no alcohol",1,TS,10205,0,0,4.333
53116570,01-Jan-13,31-Dec-14,9,11100000,"Milk, NFS",1,C,10205,2151,0,244
53116570,01-Jan-13,31-Dec-14,10,2047,"Salt, table",0.5,TS,10205,0,5,3
53116570,01-Jan-13,31-Dec-14,11,9152,"Lemon juice, raw",1,TS,10205,270,0,5.167
53116570,01-Jan-13,31-Dec-14,12,19335,"Sugars, granulated",1.5,C,10205,0,0,300
53116570,01-Jan-13,31-Dec-14,13,14411,"Beverages, water, tap, drinking",1.5,C,10205,0,0,355.5
53116570,01-Jan-13,31-Dec-14,14,9156,"Orange peel, raw",1,,21000,270,2,6
53116600,01-Jan-13,31-Dec-14,1,20044,"Rice, white, long-grain, regular, raw, enriched",2,C,10205,432,0,370
53116600,01-Jan-13,31-Dec-14,2,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",2,TB,22000,0,0,27.6
53116600,01-Jan-13,31-Dec-14,3,12117,"Nuts, coconut milk, raw (liquid expressed from grated meat and water)",360,GM,0,2152,0,360
53116600,01-Jan-13,31-Dec-14,4,19353,"Syrups, maple",0.75,C,10205,0,0,236.25
53116600,01-Jan-13,31-Dec-14,5,2052,"Vanilla extract, imitation, no alcohol",1,TB,10205,0,0,13
53116600,01-Jan-13,31-Dec-14,6,12119,"Nuts, coconut water (liquid from coconuts)",120,GM,0,0,0,120
53116600,01-Jan-13,31-Dec-14,7,1124,"Egg, white, raw, fresh",4,,62743,105,0,132
53116650,01-Jan-13,31-Dec-14,1,18953,"Bread, salvadoran sweet cheese (quesadilla salvadorena)",100,GM,0,0,0,100
53117100,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,CP,10205,0,0,300
53117100,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,CP,10205,0,4,218
53117100,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53117100,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,CP,10205,301,0,250
53117100,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53117100,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53117100,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",1,TS,10205,0,0,4.333
53117100,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53117100,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,CP,10036,2201,0,120
53117100,01-Jan-13,31-Dec-14,10,9020,"Applesauce, canned, sweetened, without salt (includes USDA commodity)",1.5,CP,10149,151,0,382.5
53117200,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",1.5,CP,10205,0,0,300
53117200,01-Jan-13,31-Dec-14,2,82101000,"Vegetable oil, NFS",1,CP,10205,0,0,218
53117200,01-Jan-13,31-Dec-14,3,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53117200,01-Jan-13,31-Dec-14,4,20081,"Wheat flour, white, all-purpose, enriched, bleached",2,CP,10205,301,0,250
53117200,01-Jan-13,31-Dec-14,5,2010,"Spices, cinnamon, ground",2,TS,21000,0,0,5.2
53117200,01-Jan-13,31-Dec-14,6,18372,"Leavening agents, baking soda",1,TS,22000,0,0,4.6
53117200,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",3,TS,10205,0,0,13
53117200,01-Jan-13,31-Dec-14,8,2047,"Salt, table",0.5,TS,10205,0,0,3
53117200,01-Jan-13,31-Dec-14,9,12155,"Nuts, walnuts, english",1,CP,10036,2201,0,120
53117200,01-Jan-13,31-Dec-14,10,9020,"Applesauce, canned, sweetened, without salt (includes USDA commodity)",1.5,CP,10149,0,0,382.5
53117200,01-Jan-13,31-Dec-14,11,1017,"Cheese, cream",227,GM,0,0,3,227
53117200,01-Jan-13,31-Dec-14,12,1001,"Butter, salted",0.75,CP,10205,0,0,170.25
53117200,01-Jan-13,31-Dec-14,13,19336,"Sugars, powdered",3,CP,10205,0,0,360
53118100,01-Jan-13,31-Dec-14,1,18133,"Cake, sponge, commercially prepared",100,GM,0,0,0,100
53118200,01-Jan-13,31-Dec-14,1,18133,"Cake, sponge, commercially prepared",790,GM,0,0,3,790
53118200,01-Jan-13,31-Dec-14,2,19230,"Frostings, vanilla, creamy, ready-to-eat",16,WO,0,0,0,453.6
53118300,01-Jan-13,31-Dec-14,1,18133,"Cake, sponge, commercially prepared",790,GM,0,0,3,790
53118300,01-Jan-13,31-Dec-14,2,19226,"Frostings, chocolate, creamy, ready-to-eat",16,WO,0,0,0,453.6
53118410,01-Jan-13,31-Dec-14,1,18120,"Cake, pound, commercially prepared, butter (includes fresh and frozen)",100,GM,0,0,0,100
53118500,01-Jan-13,31-Dec-14,1,53121275,"Cake or cupcake, yellow, without icing or filling",2,,60010,0,0,840
53118500,01-Jan-13,31-Dec-14,2,9316,"Strawberries, raw",2,CP,10105,0,0,304
53118500,01-Jan-13,31-Dec-14,3,1054,"Cream, whipped, cream topping, pressurized",2,CP,10205,0,0,120
53118500,01-Jan-13,31-Dec-14,4,19335,"Sugars, granulated",2,TB,10205,0,0,25
53118550,01-Jan-13,31-Dec-14,1,20081,"Wheat flour, white, all-purpose, enriched, bleached",1,C,10205,301,0,125
53118550,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",1,C,10205,0,0,200
53118550,01-Jan-13,31-Dec-14,3,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",2,TS,22000,0,0,9.2
53118550,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53118550,01-Jan-13,31-Dec-14,5,11100000,"Milk, NFS",0.25,C,10205,2152,0,61
53118550,01-Jan-13,31-Dec-14,6,1095,"Milk, canned, condensed, sweetened",14,TB,10205,0,0,267.75
53118550,01-Jan-13,31-Dec-14,7,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",0.75,C,10205,0,0,189
53118550,01-Jan-13,31-Dec-14,8,1053,"Cream, fluid, heavy whipping",0.5,C,10205,0,0,119
53118550,01-Jan-13,31-Dec-14,9,18373,"Leavening agents, cream of tartar",0.125,TS,22000,0,0,0.375
53119000,01-Jan-13,31-Dec-14,1,9354,"Pineapple, canned, juice pack, drained",7,,63443,270,0,245
53119000,01-Jan-13,31-Dec-14,2,1145,"Butter, without salt",0.75,C,10205,0,0,170.25
53119000,01-Jan-13,31-Dec-14,3,19334,"Sugars, brown",0.75,C,10126,0,0,165
53119000,01-Jan-13,31-Dec-14,4,12142,"Nuts, pecans",1,,64204,2201,0,28.35
53119000,01-Jan-13,31-Dec-14,5,1123,"Egg, whole, raw, fresh",2,,60919,101,0,100
53119000,01-Jan-13,31-Dec-14,6,1088,"Milk, buttermilk, fluid, cultured, lowfat",163,GM,0,2153,3,163
53119000,01-Jan-13,31-Dec-14,7,2052,"Vanilla extract, imitation, no alcohol",0.5,TS,10205,0,0,2.167
53119000,01-Jan-13,31-Dec-14,8,20081,"Wheat flour, white, all-purpose, enriched, bleached",1,C,10205,301,0,125
53119000,01-Jan-13,31-Dec-14,9,19335,"Sugars, granulated",0.75,C,10205,0,0,150
53119000,01-Jan-13,31-Dec-14,10,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.75,TS,22000,0,0,3.45
53119000,01-Jan-13,31-Dec-14,11,18372,"Leavening agents, baking soda",0.25,TS,22000,0,0,1.15
53119000,01-Jan-13,31-Dec-14,12,2047,"Salt, table",0.25,TS,10205,0,0,1.5
53120270,01-Jan-13,31-Dec-14,1,18141,"Cake, yellow, commercially prepared, with vanilla frosting",100,GM,0,0,0,100
53120275,01-Jan-13,31-Dec-14,1,18135,"Cake, pudding-type, white, enriched, dry mix",16.5,WO,0,301,0,467.775
53120275,01-Jan-13,31-Dec-14,2,1124,"Egg, white, raw, fresh",3,,62743,101,0,99
53120275,01-Jan-13,31-Dec-14,3,82101000,"Vegetable oil, NFS",0.25,C,10205,0,0,54.5
53120275,01-Jan-13,31-Dec-14,4,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
53121270,01-Jan-13,31-Dec-14,1,18140,"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",100,GM,0,0,0,100
53121275,01-Jan-13,31-Dec-14,1,18142,"Cake, pudding-type, yellow, dry mix",16.5,WO,0,301,0,467.775
53121275,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
53121275,01-Jan-13,31-Dec-14,3,82101000,"Vegetable oil, NFS",0.3333,C,10205,0,0,72.659
53121275,01-Jan-13,31-Dec-14,4,1123,"Egg, whole, raw, fresh",3,,60919,101,0,150
53122070,01-Jan-13,31-Dec-14,1,20081,"Wheat flour, white, all-purpose, enriched, bleached",1.75,CP,10205,301,0,218.75
53122070,01-Jan-13,31-Dec-14,2,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",1,TB,22000,0,0,13.8
53122070,01-Jan-13,31-Dec-14,3,2047,"Salt, table",0.5,TS,10205,0,0,3
53122070,01-Jan-13,31-Dec-14,4,1001,"Butter, salted",5,TB,10205,0,0,70.938
53122070,01-Jan-13,31-Dec-14,5,11100000,"Milk, NFS",0.75,CP,10205,2152,0,183
53122070,01-Jan-13,31-Dec-14,6,19335,"Sugars, granulated",2,TB,10205,0,0,25
53122070,01-Jan-13,31-Dec-14,7,9316,"Strawberries, raw",2,CP,10105,0,0,304
53122070,01-Jan-13,31-Dec-14,8,1054,"Cream, whipped, cream topping, pressurized",2,CP,10205,0,0,120
53122080,01-Jan-13,31-Dec-14,1,20081,"Wheat flour, white, all-purpose, enriched, bleached",1.75,CP,10205,301,0,218.75
53122080,01-Jan-13,31-Dec-14,2,18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",1,TB,22000,0,0,13.8
